avg_log2FC,mean_pct,sample_size,power,avg_log2FC_absolute
-0.398316334,0.873,5,0.99,0.398316334
-0.398316334,0.873,6,0.99,0.398316334
-0.398316334,0.873,7,0.99,0.398316334
-0.398316334,0.873,8,0.99,0.398316334
-0.398316334,0.873,9,1,0.398316334
-0.398316334,0.873,10,1,0.398316334
-2.343522564,0.0665,1,0.91,2.343522564
-2.343522564,0.0665,2,0.94,2.343522564
-2.343522564,0.0665,3,0.96,2.343522564
-2.343522564,0.0665,4,0.97,2.343522564
-2.343522564,0.0665,5,0.98,2.343522564
-2.343522564,0.0665,6,0.98,2.343522564
-2.343522564,0.0665,7,0.99,2.343522564
-2.343522564,0.0665,8,0.98,2.343522564
-2.343522564,0.0665,9,0.99,2.343522564
-2.343522564,0.0665,10,0.98,2.343522564
-1.22537368,0.1735,1,0.87,1.22537368
-1.22537368,0.1735,2,0.92,1.22537368
-1.22537368,0.1735,3,0.95,1.22537368
-1.22537368,0.1735,4,0.96,1.22537368
-1.22537368,0.1735,5,0.98,1.22537368
-1.22537368,0.1735,6,0.97,1.22537368
-1.22537368,0.1735,7,0.99,1.22537368
-1.22537368,0.1735,8,0.98,1.22537368
-1.22537368,0.1735,9,0.98,1.22537368
-1.22537368,0.1735,10,0.99,1.22537368
-0.499287607,0.2475,1,0.98,0.499287607
-0.499287607,0.2475,2,0.98,0.499287607
-0.499287607,0.2475,3,0.99,0.499287607
-0.499287607,0.2475,4,0.99,0.499287607
-0.499287607,0.2475,5,1,0.499287607
-0.499287607,0.2475,6,1,0.499287607
-0.499287607,0.2475,7,1,0.499287607
-0.499287607,0.2475,8,1,0.499287607
-0.499287607,0.2475,9,1,0.499287607
-0.499287607,0.2475,10,1,0.499287607
-4.185678967,0.0565,1,0.98,4.185678967
-4.185678967,0.0565,2,0.99,4.185678967
-4.185678967,0.0565,3,1,4.185678967
-4.185678967,0.0565,4,1,4.185678967
-4.185678967,0.0565,5,1,4.185678967
-4.185678967,0.0565,6,1,4.185678967
-4.185678967,0.0565,7,1,4.185678967
-4.185678967,0.0565,8,1,4.185678967
-4.185678967,0.0565,9,1,4.185678967
-4.185678967,0.0565,10,1,4.185678967
-2.247996779,0.1865,1,0.99,2.247996779
-2.247996779,0.1865,2,1,2.247996779
-2.247996779,0.1865,3,1,2.247996779
-2.247996779,0.1865,4,1,2.247996779
-2.247996779,0.1865,5,1,2.247996779
-2.247996779,0.1865,6,1,2.247996779
-2.247996779,0.1865,7,1,2.247996779
-2.247996779,0.1865,8,1,2.247996779
-2.247996779,0.1865,9,1,2.247996779
-2.247996779,0.1865,10,1,2.247996779
-1.601819771,0.384,1,0.98,1.601819771
-1.601819771,0.384,2,1,1.601819771
-1.601819771,0.384,3,1,1.601819771
-1.601819771,0.384,4,1,1.601819771
-1.601819771,0.384,5,1,1.601819771
-1.601819771,0.384,6,1,1.601819771
-1.601819771,0.384,7,1,1.601819771
-1.601819771,0.384,8,1,1.601819771
-1.601819771,0.384,9,1,1.601819771
-1.601819771,0.384,10,1,1.601819771
1.065535246,0.4055,1,0.95,1.065535246
1.065535246,0.4055,2,0.97,1.065535246
1.065535246,0.4055,3,0.99,1.065535246
1.065535246,0.4055,4,0.98,1.065535246
1.065535246,0.4055,5,0.98,1.065535246
1.065535246,0.4055,6,0.98,1.065535246
1.065535246,0.4055,7,0.98,1.065535246
1.065535246,0.4055,8,1,1.065535246
1.065535246,0.4055,9,0.99,1.065535246
1.065535246,0.4055,10,1,1.065535246
1.574111356,0.2645,1,0.94,1.574111356
1.574111356,0.2645,2,0.98,1.574111356
1.574111356,0.2645,3,0.99,1.574111356
1.574111356,0.2645,4,0.99,1.574111356
1.574111356,0.2645,5,0.99,1.574111356
1.574111356,0.2645,6,0.99,1.574111356
1.574111356,0.2645,7,1,1.574111356
1.574111356,0.2645,8,1,1.574111356
1.574111356,0.2645,9,1,1.574111356
1.574111356,0.2645,10,1,1.574111356
2.46077278,0.1815,1,0.97,2.46077278
2.46077278,0.1815,2,0.98,2.46077278
2.46077278,0.1815,3,1,2.46077278
2.46077278,0.1815,4,1,2.46077278
2.46077278,0.1815,5,0.99,2.46077278
2.46077278,0.1815,6,1,2.46077278
2.46077278,0.1815,7,1,2.46077278
2.46077278,0.1815,8,1,2.46077278
2.46077278,0.1815,9,1,2.46077278
2.46077278,0.1815,10,1,2.46077278
1.894013886,0.083,1,0.84,1.894013886
1.894013886,0.083,2,0.88,1.894013886
1.894013886,0.083,3,0.97,1.894013886
1.894013886,0.083,4,0.96,1.894013886
1.894013886,0.083,5,0.96,1.894013886
1.894013886,0.083,6,0.97,1.894013886
1.894013886,0.083,7,0.98,1.894013886
1.894013886,0.083,8,0.97,1.894013886
1.894013886,0.083,9,0.98,1.894013886
1.894013886,0.083,10,0.98,1.894013886
1.951844108,0.232,1,0.94,1.951844108
1.951844108,0.232,2,0.96,1.951844108
1.951844108,0.232,3,0.98,1.951844108
1.951844108,0.232,4,0.98,1.951844108
1.951844108,0.232,5,0.99,1.951844108
1.951844108,0.232,6,0.99,1.951844108
1.951844108,0.232,7,1,1.951844108
1.951844108,0.232,8,1,1.951844108
1.951844108,0.232,9,1,1.951844108
1.951844108,0.232,10,1,1.951844108
1.919334979,0.1425,1,0.94,1.919334979
1.919334979,0.1425,2,0.96,1.919334979
1.919334979,0.1425,3,0.99,1.919334979
1.919334979,0.1425,4,0.98,1.919334979
1.919334979,0.1425,5,0.98,1.919334979
1.919334979,0.1425,6,0.99,1.919334979
1.919334979,0.1425,7,0.99,1.919334979
1.919334979,0.1425,8,0.99,1.919334979
1.919334979,0.1425,9,1,1.919334979
1.919334979,0.1425,10,1,1.919334979
2.444226563,0.2835,1,0.99,2.444226563
2.444226563,0.2835,2,0.99,2.444226563
2.444226563,0.2835,3,1,2.444226563
2.444226563,0.2835,4,1,2.444226563
2.444226563,0.2835,5,1,2.444226563
2.444226563,0.2835,6,1,2.444226563
2.444226563,0.2835,7,1,2.444226563
2.444226563,0.2835,8,1,2.444226563
2.444226563,0.2835,9,1,2.444226563
2.444226563,0.2835,10,1,2.444226563
-0.402909779,0.6725,1,0.92,0.402909779
-0.402909779,0.6725,2,0.95,0.402909779
-0.402909779,0.6725,3,0.97,0.402909779
-0.402909779,0.6725,4,0.98,0.402909779
-0.402909779,0.6725,5,0.98,0.402909779
-0.402909779,0.6725,6,0.99,0.402909779
-0.402909779,0.6725,7,0.99,0.402909779
-0.402909779,0.6725,8,0.98,0.402909779
-0.402909779,0.6725,9,0.99,0.402909779
-0.402909779,0.6725,10,0.99,0.402909779
-1.638010076,0.1225,1,0.81,1.638010076
-1.638010076,0.1225,2,0.91,1.638010076
-1.638010076,0.1225,3,0.94,1.638010076
-1.638010076,0.1225,4,0.95,1.638010076
-1.638010076,0.1225,5,0.98,1.638010076
-1.638010076,0.1225,6,0.98,1.638010076
-1.638010076,0.1225,7,0.98,1.638010076
-1.638010076,0.1225,8,0.98,1.638010076
-1.638010076,0.1225,9,0.98,1.638010076
-1.638010076,0.1225,10,0.99,1.638010076
-2.011650125,0.0695,1,0.04,2.011650125
-2.011650125,0.0695,2,0,2.011650125
-2.011650125,0.0695,3,0,2.011650125
-2.011650125,0.0695,4,0,2.011650125
-2.011650125,0.0695,5,0,2.011650125
-2.011650125,0.0695,6,0,2.011650125
-2.011650125,0.0695,7,0,2.011650125
-2.011650125,0.0695,8,0,2.011650125
-2.011650125,0.0695,9,0,2.011650125
-2.011650125,0.0695,10,0.01,2.011650125
-2.596060064,0.046,1,0,2.596060064
-2.596060064,0.046,2,0,2.596060064
-2.596060064,0.046,3,0,2.596060064
-2.596060064,0.046,4,0,2.596060064
-2.596060064,0.046,5,0,2.596060064
-2.596060064,0.046,6,0,2.596060064
-2.596060064,0.046,7,0,2.596060064
-2.596060064,0.046,8,0,2.596060064
-2.596060064,0.046,9,0.01,2.596060064
-2.596060064,0.046,10,0.02,2.596060064
-4.700532121,0.0625,1,0.95,4.700532121
-4.700532121,0.0625,2,0.97,4.700532121
-4.700532121,0.0625,3,0.98,4.700532121
-4.700532121,0.0625,4,0.99,4.700532121
-4.700532121,0.0625,5,0.99,4.700532121
-4.700532121,0.0625,6,0.99,4.700532121
-4.700532121,0.0625,7,1,4.700532121
-4.700532121,0.0625,8,1,4.700532121
-4.700532121,0.0625,9,1,4.700532121
-4.700532121,0.0625,10,1,4.700532121
-1.560819983,0.0925,1,0.94,1.560819983
-1.560819983,0.0925,2,0.99,1.560819983
-1.560819983,0.0925,3,0.98,1.560819983
-1.560819983,0.0925,4,0.99,1.560819983
-1.560819983,0.0925,5,1,1.560819983
-1.560819983,0.0925,6,1,1.560819983
-1.560819983,0.0925,7,1,1.560819983
-1.560819983,0.0925,8,1,1.560819983
-1.560819983,0.0925,9,1,1.560819983
-1.560819983,0.0925,10,1,1.560819983
-1.901038139,0.3035,1,0.99,1.901038139
-1.901038139,0.3035,2,0.99,1.901038139
-1.901038139,0.3035,3,1,1.901038139
-1.901038139,0.3035,4,1,1.901038139
-1.901038139,0.3035,5,1,1.901038139
-1.901038139,0.3035,6,1,1.901038139
-1.901038139,0.3035,7,1,1.901038139
-1.901038139,0.3035,8,1,1.901038139
-1.901038139,0.3035,9,1,1.901038139
-1.901038139,0.3035,10,1,1.901038139
2.757379316,0.213,1,0.98,2.757379316
2.757379316,0.213,2,1,2.757379316
2.757379316,0.213,3,1,2.757379316
2.757379316,0.213,4,1,2.757379316
2.757379316,0.213,5,0.99,2.757379316
2.757379316,0.213,6,1,2.757379316
2.757379316,0.213,7,1,2.757379316
2.757379316,0.213,8,1,2.757379316
2.757379316,0.213,9,1,2.757379316
2.757379316,0.213,10,1,2.757379316
-0.707676599,0.31,1,0.8,0.707676599
-0.707676599,0.31,2,0.9,0.707676599
-0.707676599,0.31,3,0.93,0.707676599
-0.707676599,0.31,4,0.97,0.707676599
-0.707676599,0.31,5,0.96,0.707676599
-0.707676599,0.31,6,0.97,0.707676599
-0.707676599,0.31,7,0.97,0.707676599
-0.707676599,0.31,8,0.98,0.707676599
-0.707676599,0.31,9,0.99,0.707676599
-0.707676599,0.31,10,0.99,0.707676599
-2.479002965,0.238,1,1,2.479002965
-2.479002965,0.238,2,1,2.479002965
-2.479002965,0.238,3,1,2.479002965
-2.479002965,0.238,4,1,2.479002965
-2.479002965,0.238,5,1,2.479002965
-2.479002965,0.238,6,1,2.479002965
-2.479002965,0.238,7,1,2.479002965
-2.479002965,0.238,8,1,2.479002965
-2.479002965,0.238,9,1,2.479002965
-2.479002965,0.238,10,1,2.479002965
-1.067252912,0.106,1,0.89,1.067252912
-1.067252912,0.106,2,0.98,1.067252912
-1.067252912,0.106,3,0.95,1.067252912
-1.067252912,0.106,4,0.98,1.067252912
-1.067252912,0.106,5,0.99,1.067252912
-1.067252912,0.106,6,0.99,1.067252912
-1.067252912,0.106,7,0.99,1.067252912
-1.067252912,0.106,8,1,1.067252912
-1.067252912,0.106,9,0.99,1.067252912
-1.067252912,0.106,10,1,1.067252912
-0.776473895,0.268,1,0.9,0.776473895
-0.776473895,0.268,2,0.97,0.776473895
-0.776473895,0.268,3,0.97,0.776473895
-0.776473895,0.268,4,0.98,0.776473895
-0.776473895,0.268,5,0.99,0.776473895
-0.776473895,0.268,6,0.99,0.776473895
-0.776473895,0.268,7,0.99,0.776473895
-0.776473895,0.268,8,1,0.776473895
-0.776473895,0.268,9,0.99,0.776473895
-0.776473895,0.268,10,0.99,0.776473895
-0.033945772,0.7745,1,0.92,0.033945772
-0.033945772,0.7745,2,0.96,0.033945772
-0.033945772,0.7745,3,0.97,0.033945772
-0.033945772,0.7745,4,0.98,0.033945772
-0.033945772,0.7745,5,0.98,0.033945772
-0.033945772,0.7745,6,0.99,0.033945772
-0.033945772,0.7745,7,0.99,0.033945772
-0.033945772,0.7745,8,0.99,0.033945772
-0.033945772,0.7745,9,1,0.033945772
-0.033945772,0.7745,10,1,0.033945772
0.234446209,0.8335,1,0.92,0.234446209
0.234446209,0.8335,2,0.94,0.234446209
0.234446209,0.8335,3,0.97,0.234446209
0.234446209,0.8335,4,0.98,0.234446209
0.234446209,0.8335,5,0.97,0.234446209
0.234446209,0.8335,6,0.99,0.234446209
0.234446209,0.8335,7,0.99,0.234446209
0.234446209,0.8335,8,0.99,0.234446209
0.234446209,0.8335,9,0.99,0.234446209
0.234446209,0.8335,10,0.99,0.234446209
-1.095372924,0.675,1,0.99,1.095372924
-1.095372924,0.675,2,1,1.095372924
-1.095372924,0.675,3,1,1.095372924
-1.095372924,0.675,4,1,1.095372924
-1.095372924,0.675,5,1,1.095372924
-1.095372924,0.675,6,1,1.095372924
-1.095372924,0.675,7,1,1.095372924
-1.095372924,0.675,8,1,1.095372924
-1.095372924,0.675,9,1,1.095372924
-1.095372924,0.675,10,1,1.095372924
-1.73257879,0.0675,1,0.94,1.73257879
-1.73257879,0.0675,2,0.97,1.73257879
-1.73257879,0.0675,3,0.98,1.73257879
-1.73257879,0.0675,4,0.99,1.73257879
-1.73257879,0.0675,5,0.99,1.73257879
-1.73257879,0.0675,6,0.99,1.73257879
-1.73257879,0.0675,7,1,1.73257879
-1.73257879,0.0675,8,0.99,1.73257879
-1.73257879,0.0675,9,1,1.73257879
-1.73257879,0.0675,10,1,1.73257879
-0.999902843,0.205,1,0.97,0.999902843
-0.999902843,0.205,2,0.99,0.999902843
-0.999902843,0.205,3,0.99,0.999902843
-0.999902843,0.205,4,0.99,0.999902843
-0.999902843,0.205,5,1,0.999902843
-0.999902843,0.205,6,1,0.999902843
-0.999902843,0.205,7,1,0.999902843
-0.999902843,0.205,8,1,0.999902843
-0.999902843,0.205,9,1,0.999902843
-0.999902843,0.205,10,1,0.999902843
-1.695930598,0.0935,1,0.94,1.695930598
-1.695930598,0.0935,2,0.95,1.695930598
-1.695930598,0.0935,3,0.97,1.695930598
-1.695930598,0.0935,4,0.99,1.695930598
-1.695930598,0.0935,5,0.99,1.695930598
-1.695930598,0.0935,6,0.99,1.695930598
-1.695930598,0.0935,7,0.99,1.695930598
-1.695930598,0.0935,8,0.99,1.695930598
-1.695930598,0.0935,9,0.99,1.695930598
-1.695930598,0.0935,10,1,1.695930598
-0.65038692,0.4025,1,0.83,0.65038692
-0.65038692,0.4025,2,0.91,0.65038692
-0.65038692,0.4025,3,0.93,0.65038692
-0.65038692,0.4025,4,0.95,0.65038692
-0.65038692,0.4025,5,0.97,0.65038692
-0.65038692,0.4025,6,0.98,0.65038692
-0.65038692,0.4025,7,0.99,0.65038692
-0.65038692,0.4025,8,0.98,0.65038692
-0.65038692,0.4025,9,0.99,0.65038692
-0.65038692,0.4025,10,0.99,0.65038692
-1.291701196,0.3425,1,0.98,1.291701196
-1.291701196,0.3425,2,1,1.291701196
-1.291701196,0.3425,3,1,1.291701196
-1.291701196,0.3425,4,1,1.291701196
-1.291701196,0.3425,5,1,1.291701196
-1.291701196,0.3425,6,1,1.291701196
-1.291701196,0.3425,7,1,1.291701196
-1.291701196,0.3425,8,1,1.291701196
-1.291701196,0.3425,9,1,1.291701196
-1.291701196,0.3425,10,1,1.291701196
1.816735573,0.2545,1,0.98,1.816735573
1.816735573,0.2545,2,1,1.816735573
1.816735573,0.2545,3,1,1.816735573
1.816735573,0.2545,4,0.99,1.816735573
1.816735573,0.2545,5,0.99,1.816735573
1.816735573,0.2545,6,1,1.816735573
1.816735573,0.2545,7,1,1.816735573
1.816735573,0.2545,8,1,1.816735573
1.816735573,0.2545,9,1,1.816735573
1.816735573,0.2545,10,1,1.816735573
1.378714469,0.202,1,0.89,1.378714469
1.378714469,0.202,2,0.89,1.378714469
1.378714469,0.202,3,0.98,1.378714469
1.378714469,0.202,4,0.97,1.378714469
1.378714469,0.202,5,0.96,1.378714469
1.378714469,0.202,6,0.97,1.378714469
1.378714469,0.202,7,0.98,1.378714469
1.378714469,0.202,8,0.98,1.378714469
1.378714469,0.202,9,0.99,1.378714469
1.378714469,0.202,10,0.98,1.378714469
1.361755363,0.226,1,0.94,1.361755363
1.361755363,0.226,2,0.96,1.361755363
1.361755363,0.226,3,0.98,1.361755363
1.361755363,0.226,4,0.98,1.361755363
1.361755363,0.226,5,0.98,1.361755363
1.361755363,0.226,6,0.99,1.361755363
1.361755363,0.226,7,0.99,1.361755363
1.361755363,0.226,8,0.99,1.361755363
1.361755363,0.226,9,1,1.361755363
1.361755363,0.226,10,1,1.361755363
-8.410958032,0.0935,1,0.99,8.410958032
-8.410958032,0.0935,2,1,8.410958032
-8.410958032,0.0935,3,1,8.410958032
-8.410958032,0.0935,4,1,8.410958032
-8.410958032,0.0935,5,1,8.410958032
-8.410958032,0.0935,6,1,8.410958032
-8.410958032,0.0935,7,1,8.410958032
-8.410958032,0.0935,8,1,8.410958032
-8.410958032,0.0935,9,1,8.410958032
-8.410958032,0.0935,10,1,8.410958032
6.432976867,0.0255,1,0.77,6.432976867
6.432976867,0.0255,2,0.93,6.432976867
6.432976867,0.0255,3,0.94,6.432976867
6.432976867,0.0255,4,0.95,6.432976867
6.432976867,0.0255,5,0.96,6.432976867
6.432976867,0.0255,6,0.97,6.432976867
6.432976867,0.0255,7,0.97,6.432976867
6.432976867,0.0255,8,0.97,6.432976867
6.432976867,0.0255,9,0.98,6.432976867
6.432976867,0.0255,10,0.98,6.432976867
-2.686748288,0.0685,1,0.94,2.686748288
-2.686748288,0.0685,2,0.97,2.686748288
-2.686748288,0.0685,3,0.98,2.686748288
-2.686748288,0.0685,4,0.99,2.686748288
-2.686748288,0.0685,5,0.99,2.686748288
-2.686748288,0.0685,6,0.99,2.686748288
-2.686748288,0.0685,7,0.99,2.686748288
-2.686748288,0.0685,8,1,2.686748288
-2.686748288,0.0685,9,1,2.686748288
-2.686748288,0.0685,10,1,2.686748288
-3.001669632,0.039,1,0.81,3.001669632
-3.001669632,0.039,2,0.91,3.001669632
-3.001669632,0.039,3,0.94,3.001669632
-3.001669632,0.039,4,0.96,3.001669632
-3.001669632,0.039,5,0.97,3.001669632
-3.001669632,0.039,6,0.97,3.001669632
-3.001669632,0.039,7,0.98,3.001669632
-3.001669632,0.039,8,0.98,3.001669632
-3.001669632,0.039,9,0.98,3.001669632
-3.001669632,0.039,10,0.99,3.001669632
-1.159050352,0.218,1,0.96,1.159050352
-1.159050352,0.218,2,0.99,1.159050352
-1.159050352,0.218,3,0.99,1.159050352
-1.159050352,0.218,4,1,1.159050352
-1.159050352,0.218,5,1,1.159050352
-1.159050352,0.218,6,1,1.159050352
-1.159050352,0.218,7,1,1.159050352
-1.159050352,0.218,8,1,1.159050352
-1.159050352,0.218,9,1,1.159050352
-1.159050352,0.218,10,1,1.159050352
-0.937174899,0.3555,1,0.93,0.937174899
-0.937174899,0.3555,2,0.96,0.937174899
-0.937174899,0.3555,3,0.97,0.937174899
-0.937174899,0.3555,4,0.99,0.937174899
-0.937174899,0.3555,5,0.99,0.937174899
-0.937174899,0.3555,6,0.99,0.937174899
-0.937174899,0.3555,7,1,0.937174899
-0.937174899,0.3555,8,1,0.937174899
-0.937174899,0.3555,9,1,0.937174899
-0.937174899,0.3555,10,1,0.937174899
0.71213223,0.2635,1,0.76,0.71213223
0.71213223,0.2635,2,0.83,0.71213223
0.71213223,0.2635,3,0.97,0.71213223
0.71213223,0.2635,4,0.94,0.71213223
0.71213223,0.2635,5,0.96,0.71213223
0.71213223,0.2635,6,0.97,0.71213223
0.71213223,0.2635,7,0.97,0.71213223
0.71213223,0.2635,8,0.96,0.71213223
0.71213223,0.2635,9,0.99,0.71213223
0.71213223,0.2635,10,0.98,0.71213223
2.059714913,0.26,1,0.93,2.059714913
2.059714913,0.26,2,0.95,2.059714913
2.059714913,0.26,3,0.98,2.059714913
2.059714913,0.26,4,0.97,2.059714913
2.059714913,0.26,5,0.98,2.059714913
2.059714913,0.26,6,0.98,2.059714913
2.059714913,0.26,7,1,2.059714913
2.059714913,0.26,8,1,2.059714913
2.059714913,0.26,9,1,2.059714913
2.059714913,0.26,10,1,2.059714913
1.273164583,0.22,1,0.91,1.273164583
1.273164583,0.22,2,0.91,1.273164583
1.273164583,0.22,3,0.98,1.273164583
1.273164583,0.22,4,0.97,1.273164583
1.273164583,0.22,5,0.97,1.273164583
1.273164583,0.22,6,0.97,1.273164583
1.273164583,0.22,7,0.98,1.273164583
1.273164583,0.22,8,0.97,1.273164583
1.273164583,0.22,9,0.99,1.273164583
1.273164583,0.22,10,0.99,1.273164583
-0.607980199,0.584,1,0.91,0.607980199
-0.607980199,0.584,2,0.95,0.607980199
-0.607980199,0.584,3,0.97,0.607980199
-0.607980199,0.584,4,0.98,0.607980199
-0.607980199,0.584,5,0.98,0.607980199
-0.607980199,0.584,6,0.99,0.607980199
-0.607980199,0.584,7,0.99,0.607980199
-0.607980199,0.584,8,0.99,0.607980199
-0.607980199,0.584,9,0.99,0.607980199
-0.607980199,0.584,10,0.99,0.607980199
-0.687381291,0.701,1,0.95,0.687381291
-0.687381291,0.701,2,0.97,0.687381291
-0.687381291,0.701,3,0.98,0.687381291
-0.687381291,0.701,4,0.99,0.687381291
-0.687381291,0.701,5,0.99,0.687381291
-0.687381291,0.701,6,0.99,0.687381291
-0.687381291,0.701,7,1,0.687381291
-0.687381291,0.701,8,1,0.687381291
-0.687381291,0.701,9,1,0.687381291
-0.687381291,0.701,10,1,0.687381291
1.072608452,0.3825,1,0.95,1.072608452
1.072608452,0.3825,2,0.99,1.072608452
1.072608452,0.3825,3,0.98,1.072608452
1.072608452,0.3825,4,0.99,1.072608452
1.072608452,0.3825,5,0.99,1.072608452
1.072608452,0.3825,6,0.99,1.072608452
1.072608452,0.3825,7,0.99,1.072608452
1.072608452,0.3825,8,1,1.072608452
1.072608452,0.3825,9,1,1.072608452
1.072608452,0.3825,10,1,1.072608452
-1.318196834,0.199,1,0.91,1.318196834
-1.318196834,0.199,2,0.93,1.318196834
-1.318196834,0.199,3,0.96,1.318196834
-1.318196834,0.199,4,0.99,1.318196834
-1.318196834,0.199,5,0.98,1.318196834
-1.318196834,0.199,6,0.99,1.318196834
-1.318196834,0.199,7,0.99,1.318196834
-1.318196834,0.199,8,0.99,1.318196834
-1.318196834,0.199,9,0.99,1.318196834
-1.318196834,0.199,10,1,1.318196834
-8.533961111,0.049,1,0.98,8.533961111
-8.533961111,0.049,2,0.99,8.533961111
-8.533961111,0.049,3,1,8.533961111
-8.533961111,0.049,4,1,8.533961111
-8.533961111,0.049,5,1,8.533961111
-8.533961111,0.049,6,1,8.533961111
-8.533961111,0.049,7,1,8.533961111
-8.533961111,0.049,8,1,8.533961111
-8.533961111,0.049,9,1,8.533961111
-8.533961111,0.049,10,1,8.533961111
-3.172325049,0.411,1,1,3.172325049
-3.172325049,0.411,2,1,3.172325049
-3.172325049,0.411,3,1,3.172325049
-3.172325049,0.411,4,1,3.172325049
-3.172325049,0.411,5,1,3.172325049
-3.172325049,0.411,6,1,3.172325049
-3.172325049,0.411,7,1,3.172325049
-3.172325049,0.411,8,1,3.172325049
-3.172325049,0.411,9,1,3.172325049
-3.172325049,0.411,10,1,3.172325049
-3.790942103,0.0785,1,0.98,3.790942103
-3.790942103,0.0785,2,1,3.790942103
-3.790942103,0.0785,3,1,3.790942103
-3.790942103,0.0785,4,1,3.790942103
-3.790942103,0.0785,5,1,3.790942103
-3.790942103,0.0785,6,1,3.790942103
-3.790942103,0.0785,7,1,3.790942103
-3.790942103,0.0785,8,1,3.790942103
-3.790942103,0.0785,9,1,3.790942103
-3.790942103,0.0785,10,1,3.790942103
-1.009647795,0.218,1,0.91,1.009647795
-1.009647795,0.218,2,0.94,1.009647795
-1.009647795,0.218,3,0.96,1.009647795
-1.009647795,0.218,4,0.98,1.009647795
-1.009647795,0.218,5,0.98,1.009647795
-1.009647795,0.218,6,0.99,1.009647795
-1.009647795,0.218,7,0.99,1.009647795
-1.009647795,0.218,8,1,1.009647795
-1.009647795,0.218,9,0.99,1.009647795
-1.009647795,0.218,10,0.99,1.009647795
1.10136055,0.3635,1,0.92,1.10136055
1.10136055,0.3635,2,0.91,1.10136055
1.10136055,0.3635,3,0.96,1.10136055
1.10136055,0.3635,4,0.97,1.10136055
1.10136055,0.3635,5,0.97,1.10136055
1.10136055,0.3635,6,0.97,1.10136055
1.10136055,0.3635,7,0.98,1.10136055
1.10136055,0.3635,8,0.98,1.10136055
1.10136055,0.3635,9,0.98,1.10136055
1.10136055,0.3635,10,0.98,1.10136055
-1.119835384,0.068,1,0.75,1.119835384
-1.119835384,0.068,2,0.88,1.119835384
-1.119835384,0.068,3,0.92,1.119835384
-1.119835384,0.068,4,0.96,1.119835384
-1.119835384,0.068,5,0.97,1.119835384
-1.119835384,0.068,6,0.98,1.119835384
-1.119835384,0.068,7,0.98,1.119835384
-1.119835384,0.068,8,0.99,1.119835384
-1.119835384,0.068,9,0.98,1.119835384
-1.119835384,0.068,10,0.98,1.119835384
2.443511579,0.2845,1,0.99,2.443511579
2.443511579,0.2845,2,0.99,2.443511579
2.443511579,0.2845,3,1,2.443511579
2.443511579,0.2845,4,1,2.443511579
2.443511579,0.2845,5,1,2.443511579
2.443511579,0.2845,6,1,2.443511579
2.443511579,0.2845,7,1,2.443511579
2.443511579,0.2845,8,1,2.443511579
2.443511579,0.2845,9,1,2.443511579
2.443511579,0.2845,10,1,2.443511579
0.920100726,0.203,1,0.99,0.920100726
0.920100726,0.203,2,1,0.920100726
0.920100726,0.203,3,1,0.920100726
0.920100726,0.203,4,1,0.920100726
0.920100726,0.203,5,0.99,0.920100726
